S_INFO_COMPCODE,ANN_DT,S_INFO_COMPNAME,B_INFO_CREDITRATINGAGENCY,B_INFO_CREDITRATING,B_INFO_PRECREDITRATING
556601776,20160803,贵州凯里开元城市投资开发有限责任公司,5,AA,AA
556601776,20160919,贵州凯里开元城市投资开发有限责任公司,5,AA,AA
556601776,20170626,贵州凯里开元城市投资开发有限责任公司,5,AA,AA
556601776,20170728,贵州凯里开元城市投资开发有限责任公司,5,AA,AA
556601776,20170818,贵州凯里开元城市投资开发有限责任公司,7,AA,AA
556601776,20180626,贵州凯里开元城市投资开发有限责任公司,5,AA,AA
558949311,20160815,威海市双岛湾开发投资有限公司,2,AA,
558949311,20170915,威海市双岛湾开发投资有限公司,2,AA,AA
558949311,20180626,威海市双岛湾开发投资有限公司,2,AA,AA
560717034,20160920,简阳市水务投资发展有限公司,13,AA,
560717034,20170626,简阳市水务投资发展有限公司,13,AA,AA
560717034,20170721,简阳市水务投资发展有限公司,2,AA,
560717034,20180612,简阳市水务投资发展有限公司,2,AA,AA
560717034,20180626,简阳市水务投资发展有限公司,13,AA,AA
560907380,20160607,毕节市德溪建设开发投资有限公司,14,AA,
560907380,20160626,毕节市德溪建设开发投资有限公司,14,AA,AA
560907380,20170624,毕节市德溪建设开发投资有限公司,14,AA,AA
560907380,20180530,毕节市德溪建设开发投资有限公司,14,AA,AA
564606585,20160719,大洼县临港生态新城投资建设发展有限公司,5,AA,
564606585,20170623,大洼县临港生态新城投资建设发展有限公司,5,AA,AA
564606585,20180626,大洼县临港生态新城投资建设发展有限公司,5,AA-,AA
564607502,20140516,盘锦辽滨鑫诚开发建设有限责任公司,19,AA,
564607502,20150603,盘锦辽滨鑫诚开发建设有限责任公司,19,AA,AA
564607502,20160722,盘锦辽滨鑫诚开发建设有限责任公司,19,AA,AA
564607502,20170626,盘锦鑫诚实业集团有限责任公司,19,AA,AA
574989030,20160711,中原豫资投资控股集团有限公司,4,AAA,
576684046,20151217,江苏老坝港沿海开发有限公司,2,AA-,
576684046,20160627,江苏老坝港沿海开发有限公司,13,AA-,
576684046,20161229,江苏老坝港沿海开发有限公司,2,AA-,AA-
576684046,20170628,江苏老坝港沿海开发有限公司,2,AA-,AA-
576684046,20180628,江苏老坝港沿海开发有限公司,2,AA-,AA-
630640141,20160811,上海市普陀区城市建设投资有限公司,2,AA,
630640141,20170726,上海市普陀区城市建设投资有限公司,2,AA,AA
630640141,20170913,上海市普陀区城市建设投资有限公司,2,AA,AA
630640141,20180725,上海市普陀区城市建设投资有限公司,2,AA,AA
631657092,20130325,上海嘉定公路建设发展有限公司,4,AA,
631657092,20140730,上海嘉定公路建设发展有限公司,4,AA,AA
631657092,20150423,上海嘉定公路建设发展有限公司,4,AA,AA
631657092,20160405,上海嘉定公路建设发展有限公司,4,AA,AA
631657092,20170503,上海嘉定公路建设发展有限公司,4,AA,AA
631657092,20180502,上海嘉定公路建设发展有限公司,4,AA,AA
660195827,20160711,安丘市华安国有资产经营有限公司,2,AA,
660195827,20170808,安丘市华安国有资产经营有限公司,2,AA,AA
660195827,20170919,安丘市华安国有资产经营有限公司,13,AA,
660195827,20180628,安丘市华安国有资产经营有限公司,2,AA,AA
660241707,20140409,兰西县鑫源投资有限公司,14,A-,
660241707,20150907,兰西县鑫源投资有限公司,14,A-,A-
660241707,20161109,兰西县鑫源投资有限公司,14,A-,A-
660241707,20171213,兰西县鑫源投资有限公司,14,A-,A-
660241707,20180720,兰西县鑫源投资有限公司,14,A-,A-
660488523,20141215,彭州工业投资发展有限责任公司,19,AA,
660488523,20160516,彭州工业投资发展有限责任公司,19,AA,
660488523,20170823,彭州市国有投资有限公司,19,AA,AA
660488523,20180823,彭州市国有投资有限公司,19,AA,AA
661091130,20130509,石家庄市地产集团有限公司,14,AA+,
661091130,20140626,石家庄市地产集团有限公司,14,AA+,AA+
661091130,20150609,石家庄市地产集团有限公司,14,AA+,AA+
661091130,20160808,石家庄市地产集团有限公司,14,AA+,AA+
661091130,20170615,石家庄市地产集团有限公司,14,AA+,AA+
661091130,20180628,石家庄市地产集团有限公司,14,AA+,AA+
661242437,20130402,北票市建设投资有限公司,6,AA-,
661242437,20140901,北票市建设投资有限公司,6,AA-,AA-
661242437,20151030,北票市建设投资有限公司,4,AA-,
661242437,20151210,北票市建设投资有限公司,6,AA-,AA-
661242437,20161226,北票市建设投资有限公司,4,AA-,AA-
661242437,20170111,北票市建设投资有限公司,6,A+,AA-
661242437,20170626,北票市建设投资有限公司,6,A+,A+
661242437,20170629,北票市建设投资有限公司,4,A+,AA-
661242437,20180628,北票市建设投资有限公司,4,A,A+
661295731,20140917,青岛市即墨区城市旅游开发投资有限公司,14,AA,
661295731,20151117,青岛市即墨区城市旅游开发投资有限公司,14,AA,AA
661295731,20160701,青岛市即墨区城市旅游开发投资有限公司,14,AA,AA
661295731,20170602,青岛市即墨区城市旅游开发投资有限公司,6,AA+,
661295731,20170609,青岛市即墨区城市旅游开发投资有限公司,14,AA+,AA
661295731,20170912,青岛市即墨区城市旅游开发投资有限公司,6,AA+,AA+
661295731,20180625,青岛市即墨区城市旅游开发投资有限公司,14,AA+,AA+
661295731,20180626,青岛市即墨区城市旅游开发投资有限公司,6,AA+,AA+
661295731,20180705,青岛市即墨区城市旅游开发投资有限公司,6,AA+,AA+
662020297,20160805,分宜县城市建设投资开发有限公司,14,AA,
662020297,20170624,分宜县城市建设投资开发有限公司,14,AA,AA
662020297,20180621,分宜县城市建设投资开发有限公司,14,AA,AA
662042146,20170707,鄱阳投资发展集团有限公司,13,AA-,
662042146,20170710,鄱阳投资发展集团有限公司,2,AA-,
662042146,20170720,鄱阳投资发展集团有限公司,13,AA-,
662042146,20180627,鄱阳投资发展集团有限公司,2,AA-,AA-
662528883,20140710,沈阳近海腾达投资有限公司,6,AA-,
662528883,20160829,沈阳近海腾达投资有限公司,6,A+,AA-
662528883,20170615,沈阳近海腾达投资有限公司,6,A+,A+
662528883,20170627,沈阳近海腾达投资有限公司,6,A+,A+
662528883,20180626,沈阳近海腾达投资有限公司,6,A+,A+
663005021,20160608,成都兴锦生态建设投资集团有限公司,14,AA,
663005021,20170618,成都兴锦生态建设投资集团有限公司,14,AA,AA
663005021,20180622,成都兴锦生态建设投资集团有限公司,14,AA+,AA
663009938,20160621,金堂县现代农业投资有限公司,14,AA-,
663009938,20170509,金堂县现代农业投资有限公司,14,AA,AA-
663009938,20180620,金堂县现代农业投资有限公司,14,AA,AA
663049550,20171116,成都市新都区兴城建设投资有限公司,6,AA,
663049550,20180726,成都市新都区兴城建设投资有限公司,6,AA,AA
663282520,20160628,泰州凤城河建设发展有限公司,5,AA,
663282520,20170731,泰州凤城河建设发展有限公司,5,AA,AA
663282520,20171220,泰州凤城河建设发展有限公司,5,AA,AA
663282520,20171220,泰州凤城河建设发展有限公司,7,AA,
663282520,20180621,泰州凤城河建设发展有限公司,5,AA+,AA
663569345,20140711,重庆空港新城开发建设有限公司,14,AA,
663569345,20150624,重庆空港新城开发建设有限公司,14,AA,AA
663569345,20160630,重庆空港新城开发建设有限公司,14,AA,AA
663569345,20170523,重庆空港新城开发建设有限公司,14,AA,AA
663569345,20180614,重庆空港新城开发建设有限公司,14,AA,AA
663577767,20151210,重庆百盐投资(集团)有限公司,2,AA-,
663577767,20160323,重庆百盐投资(集团)有限公司,13,AA-,
663577767,20160630,重庆百盐投资(集团)有限公司,2,AA-,AA-
663577767,20170626,重庆百盐投资(集团)有限公司,2,AA-,AA-
663577767,20171012,重庆百盐投资(集团)有限公司,2,AA,AA-
663577767,20180626,重庆百盐投资(集团)有限公司,2,AA,AA
664598877,20130402,建平县鑫达城市建设投资有限责任公司,6,AA-,
664598877,20140901,建平县鑫达城市建设投资有限责任公司,6,AA-,AA-
664598877,20150626,建平县鑫达城市建设投资有限责任公司,6,AA-,AA-
664598877,20160627,建平县鑫达城市建设投资有限责任公司,6,A+,AA-
664598877,20170113,建平县鑫达城市建设投资有限责任公司,6,A+,A+
664598877,20170622,建平县鑫达城市建设投资有限责任公司,6,A+,A+
664759511,20150716,九江市庐山区城投(集团)有限公司,14,AA-,
664759511,20160318,九江市庐山区城投(集团)有限公司,14,AA,
664759511,20160614,九江市庐山区城投(集团)有限公司,14,AA,AA
664759511,20160627,九江市庐山区城投(集团)有限公司,14,AA,AA
664759511,20170622,九江市濂溪区城投(集团)有限公司,14,AA,AA
664759511,20180627,九江市濂溪区城投(集团)有限公司,14,AA,AA
665183198,20151211,湖州市爱山广场建设投资有限公司,7,AA-,
665183198,20160623,湖州市爱山广场建设投资有限公司,7,AA-,AA-
665183198,20170519,湖州市城投资产管理有限公司,7,AA-,AA-
665183198,20180614,湖州市城投资产管理有限公司,7,AA-,AA-
665357653,20160630,四川简州城投有限公司,19,AA,
665357653,20170627,四川简州城投有限公司,19,AA,AA
665357653,20180625,四川简州城投有限公司,19,AA,AA
665675352,20140409,哈尔滨兰盛投资发展有限公司,14,A-,
665675352,20150907,哈尔滨兰盛投资发展有限公司,14,A-,A-
665675352,20160816,哈尔滨兰盛投资发展有限公司,14,A-,A-
665675352,20171106,哈尔滨兰盛投资发展有限公司,14,A-,A-
665675352,20180720,哈尔滨兰盛投资发展有限公司,14,A-,A-
666409574,20140731,重庆巴南经济园区建设实业有限公司,5,AA,
666409574,20140808,重庆巴南经济园区建设实业有限公司,7,AA,
666409574,20150302,重庆巴南经济园区建设实业有限公司,5,AA,AA
666409574,20150302,重庆巴南经济园区建设实业有限公司,7,AA,AA
666409574,20150619,重庆巴南经济园区建设实业有限公司,5,AA,AA
666409574,20160622,重庆巴南经济园区建设实业有限公司,5,AA,AA
666409574,20170612,重庆巴南经济园区建设实业有限公司,5,AA,AA
666409574,20180625,重庆巴南经济园区建设实业有限公司,5,AA,AA
666658335,20140619,新疆润盛投资发展有限公司,14,AA,
666658335,20150529,新疆润盛投资发展有限公司,14,AA,AA
666658335,20151203,新疆润盛投资发展有限公司,14,AA,AA
666658335,20160623,新疆润盛投资发展有限公司,14,AA,AA
666658335,20160831,新疆润盛投资发展有限公司,13,AA,
666658335,20170310,新疆润盛投资发展有限公司,2,AA,
666658335,20170609,新疆润盛投资发展有限公司,2,AA,AA
666658335,20170613,新疆润盛投资发展有限公司,14,AA,AA
666658335,20170627,新疆润盛投资发展有限公司,13,AA,AA
666658335,20171221,新疆润盛投资发展有限公司,2,AA,AA
666658335,20180125,新疆润盛投资发展有限公司,2,AA,AA
666658335,20180625,新疆润盛投资发展有限公司,14,AA,AA
666658335,20180625,新疆润盛投资发展有限公司,13,AA,AA
666658335,20180725,新疆润盛投资发展有限公司,2,AA,AA
667031972,20141029,广西来宾工业投资集团有限公司,14,AA,
667031972,20150727,广西来宾工业投资集团有限公司,14,AA,AA
667031972,20150730,广西来宾工业投资集团有限公司,5,AA,
667031972,20160824,广西来宾工业投资集团有限公司,14,AA,AA
667031972,20160928,广西来宾工业投资集团有限公司,5,AA,AA
667031972,20170112,广西来宾工业投资集团有限公司,5,AA,AA
667031972,20170227,广西来宾工业投资集团有限公司,5,AA,AA
667031972,20170622,广西来宾工业投资集团有限公司,14,AA,AA
667031972,20170710,广西来宾工业投资集团有限公司,5,AA,AA
667031972,20180621,广西来宾工业投资集团有限公司,14,AA,AA
667031972,20180725,广西来宾工业投资集团有限公司,5,AA,AA
667351589,20130510,南京铁路建设投资有限责任公司,4,AA+,
667351589,20140629,南京铁路建设投资有限责任公司,4,AA+,AA+
667351589,20150630,南京铁路建设投资有限责任公司,4,AA+,AA+
667351589,20150806,南京铁路建设投资有限责任公司,4,AA+,AA+
667351589,20160615,南京铁路建设投资有限责任公司,4,AA+,AA+
667351589,20160725,南京铁路建设投资有限责任公司,4,AA+,AA+
667351589,20170518,南京铁路建设投资有限责任公司,4,AAA,AA+
667871867,20140821,青岛胶州湾发展有限公司,14,AA,
667871867,20150626,青岛胶州湾发展有限公司,14,AA,AA
667871867,20160812,青岛胶州湾发展有限公司,14,AA,AA
667871867,20170615,青岛胶州湾发展有限公司,14,AA,AA
667871867,20170719,青岛胶州湾发展有限公司,6,AA+,
667871867,20180625,青岛胶州湾发展有限公司,14,AA,AA
667871867,20180720,青岛胶州湾发展有限公司,6,AA+,AA+
667938654,20160503,全椒县城市基础设施开发建设有限公司,19,AA-,
667938654,20160708,全椒县城市基础设施开发建设有限公司,19,AA-,AA-
667938654,20170623,全椒县城市基础设施开发建设有限公司,19,AA-,AA-
667938654,20180625,全椒县城市基础设施开发建设有限公司,19,AA-,AA-
668050649,20140305,济宁市市中区城建投资有限公司,5,AA,
668050649,20141229,济宁市市中区城建投资有限公司,7,AA,
668050649,20150629,济宁市市中区城建投资有限公司,5,AA,AA
668050649,20160322,济宁市市中区城建投资有限公司,5,AA,AA
668050649,20160322,济宁市市中区城建投资有限公司,7,AA,AA
668050649,20160627,济宁市市中区城建投资有限公司,5,AA,AA
668050649,20170627,济宁市市中区城建投资有限公司,5,AA,AA
668050649,20180624,济宁市市中区城建投资有限公司,5,AA,AA
668833168,20140529,天津滨海新塘建设发展有限公司,4,AA,
668833168,20150817,天津滨海新塘建设发展有限公司,4,AA,AA
668833168,20160905,天津滨海新塘建设发展有限公司,4,AA,AA
668833168,20170627,天津滨海新塘建设发展有限公司,4,AA,AA
668873223,20130529,郑州交通建设投资有限公司,5,AA+,
668873223,20140627,郑州交通建设投资有限公司,5,AA+,AA+
668873223,20150626,郑州交通建设投资有限公司,5,AA+,AA+
668873223,20160623,郑州交通建设投资有限公司,5,AA+,AA+
668873223,20170627,郑州交通建设投资有限公司,5,AA+,AA+
668919981,20130906,重庆西部现代物流产业园区开发建设有限责任公司,2,AA,
668919981,20140626,重庆西部现代物流产业园区开发建设有限责任公司,2,AA,AA
668919981,20150629,重庆西部现代物流产业园区开发建设有限责任公司,2,AA,AA
668919981,20160608,重庆西部现代物流产业园区开发建设有限责任公司,2,AA+,AA
668919981,20170209,重庆西部现代物流产业园区开发建设有限责任公司,2,AA+,AA+
668919981,20170629,重庆西部现代物流产业园区开发建设有限责任公司,2,AA+,AA+
668919981,20170816,重庆西部现代物流产业园区开发建设有限责任公司,2,AA+,AA+
668919981,20180321,重庆西部现代物流产业园区开发建设有限责任公司,2,AA+,AA+
668919981,20180627,重庆西部现代物流产业园区开发建设有限责任公司,2,AA+,AA+
668932406,20141027,重庆共享工业投资有限公司,6,AA-,
668932406,20160816,重庆共享工业投资有限公司,6,AA,
668932406,20170605,重庆共享工业投资有限公司,6,AA,AA
668932406,20180725,重庆共享工业投资有限公司,6,AA,AA
669657047,20141231,成都兴蜀投资开发有限责任公司,19,AA-,
669657047,20170713,成都兴蜀投资开发有限责任公司,14,AA-,
669657047,20180525,成都兴蜀投资开发有限责任公司,14,AA,AA-
669789461,20160119,上饶市国有资产经营有限责任公司,14,AA,
669789461,20160826,上饶市国有资产经营集团有限公司,14,AA,AA
669789461,20170623,上饶市国有资产经营集团有限公司,14,AA,AA
669789461,20180112,上饶市国有资产经营集团有限公司,2,AA,
669789461,20180605,上饶市国有资产经营集团有限公司,14,AA,AA
669789461,20180719,上饶市国有资产经营集团有限公司,2,AA,AA
670215334,20130516,昌吉州国有资产投资经营有限责任公司,2,AA,
670215334,20140630,昌吉州国有资产投资经营有限责任公司,2,AA,AA
670215334,20150626,昌吉州国有资产投资经营有限责任公司,2,AA,AA
670215334,20160629,昌吉州国有资产投资经营有限责任公司,2,AA+,AA
670215334,20170628,昌吉州国有资产投资经营集团有限公司,2,AA+,AA+
670215334,20180628,昌吉州国有资产投资经营集团有限公司,2,AA+,AA+
670769230,20150304,怀化经济开发区开发建设投资有限公司,14,AA,
670769230,20150619,怀化经济开发区开发建设投资有限公司,14,AA,AA
670769230,20160608,怀化经济开发区开发建设投资有限公司,14,AA,AA
670769230,20170614,怀化经济开发区开发建设投资有限公司,14,AA,AA
670769230,20170705,怀化经济开发区开发建设投资有限公司,14,AA,AA
670769230,20180627,怀化经济开发区开发建设投资有限公司,14,AA,AA
670778962,20140324,衡阳市湘江水利投资开发有限公司,5,AA,
670778962,20150629,衡阳市湘江水利投资开发有限公司,5,AA,AA
670778962,20160624,衡阳市湘江水利投资开发有限公司,5,AA,AA
670778962,20170619,衡阳市湘江水利投资开发有限公司,5,AA,AA
670778962,20180622,衡阳市湘江水利投资开发有限公司,5,AA,AA
671421359,20150210,四川天盈实业有限责任公司,14,AA,
671421359,20150615,四川天盈实业有限责任公司,14,AA,AA
671421359,20160620,四川天盈实业有限责任公司,14,AA,AA
671421359,20170618,四川天盈实业有限责任公司,14,AA,AA
671421359,20180625,四川天盈实业有限责任公司,14,AA,AA
671449685,20141229,南充航空港投资开发有限公司,14,AA,
671449685,20150729,南充航空港投资开发有限公司,14,AA,AA
671449685,20161115,南充航空港投资开发有限公司,14,AA,AA
671449685,20170726,南充航空港投资开发有限公司,14,AA,AA
671449685,20180802,南充航空港投资开发有限公司,14,AA,AA
672224058,20130923,寿光市城市建设投资开发有限公司,14,AA,
672224058,20140610,寿光市城市建设投资开发有限公司,14,AA,AA
672224058,20150609,寿光市城市建设投资开发有限公司,14,AA,AA
672224058,20150819,寿光市城市建设投资开发有限公司,5,AA,
672224058,20160613,寿光市城市建设投资开发有限公司,14,AA,AA
672224058,20160722,寿光市城市建设投资开发有限公司,5,AA,AA
672224058,20170622,寿光市城市建设投资开发有限公司,14,AA,AA
672224058,20170707,寿光市城市建设投资开发有限公司,5,AA,AA
672224058,20180620,寿光市城市建设投资开发有限公司,14,AA,AA
672224058,20180711,寿光市城市建设投资开发有限公司,5,AA,AA
672449644,20180416,永修县城市建设投资开发有限公司,14,AA,
672449644,20180808,永修县城市建设投资开发有限公司,14,AA,AA
672795838,20160718,武汉市江岸国有资产经营管理有限责任公司,4,AA,
672795838,20161024,武汉市江岸国有资产经营管理有限责任公司,4,AA,AA
672795838,20170607,武汉市江岸国有资产经营管理有限责任公司,4,AA,AA
672795838,20170808,武汉市江岸国有资产经营管理有限责任公司,4,AA,AA
672795838,20180427,武汉市江岸国有资产经营管理有限责任公司,4,AA+,AA
672795838,20180619,武汉市江岸国有资产经营管理有限责任公司,4,AA+,AA+
673187850,20170206,淄博市博山区公有资产经营公司,14,AA,
673187850,20170624,淄博市博山区公有资产经营公司,14,AA,AA
673187850,20180621,淄博市博山区公有资产经营公司,14,AA,AA
673264043,20131126,西安新城基础设施建设投资有限公司,4,A+,
673264043,20140715,西安新城基础设施建设投资有限公司,4,A+,A+
673264043,20150818,西安新城基础设施建设投资有限公司,4,A+,A+
673264043,20160923,西安新城基础设施建设投资有限公司,4,A+,A+
673264043,20171228,西安新城基础设施建设投资有限公司,4,A+,A+
673644564,20170116,云南泰佳鑫投资有限公司,14,AA,
673644564,20170822,云南泰佳鑫投资有限公司,14,AA,AA
673733241,20140703,天津铁路建设投资控股(集团)有限公司,5,AA+,
673733241,20140919,天津铁路建设投资控股(集团)有限公司,5,AA+,AA+
673733241,20150819,天津铁路建设投资控股(集团)有限公司,5,AA+,AA+
673733241,20160602,天津铁路建设投资控股(集团)有限公司,5,AA+,AA+
673733241,20160622,天津铁路建设投资控股(集团)有限公司,5,AA+,AA+
673733241,20170106,天津铁路建设投资控股(集团)有限公司,5,AA+,AA+
673733241,20170626,天津铁路建设投资控股(集团)有限公司,5,AA+,AA+
673733241,20180625,天津铁路建设投资控股(集团)有限公司,5,AA+,AA+
673976227,20140228,浙江富春山居集团有限公司,5,AA,
673976227,20140627,浙江富春山居集团有限公司,5,AA,AA
673976227,20150626,浙江富春山居集团有限公司,5,AA,AA
673976227,20151130,浙江富春山居集团有限公司,7,AA,
673976227,20151130,浙江富春山居集团有限公司,5,AA,AA
673976227,20160628,浙江富春山居集团有限公司,5,AA,AA
673976227,20170626,浙江富春山居集团有限公司,5,AA,AA
673976227,20180621,浙江富春山居集团有限公司,5,AA,AA
674211154,20170705,马鞍山市雨山区城市发展投资集团有限责任公司,14,AA,
674211154,20170905,马鞍山市雨山区城市发展投资集团有限责任公司,14,AA,AA
674211154,20180626,马鞍山市雨山区城市发展投资集团有限责任公司,14,AA,AA
674460484,20130513,临汾市尧都区投资建设开发有限公司,4,AA-,
674460484,20140629,临汾市尧都区投资建设开发有限公司,4,AA-,AA-
674460484,20140715,临汾市尧都区投资建设开发有限公司,4,AA-,AA-
674460484,20150630,临汾市尧都区投资建设开发有限公司,4,AA-,AA-
674460484,20160629,临汾市尧都区投资建设开发有限公司,4,AA-,AA-
674460484,20170626,临汾市尧都区投资建设开发有限公司,4,AA-,AA-
674460484,20180615,临汾市尧都区投资建设开发有限公司,4,AA-,AA-
674792549,20110513,福建三钢闽光股份有限公司,13,AA,
674792549,20120319,福建三钢闽光股份有限公司,13,AA,AA
674792549,20120514,福建三钢闽光股份有限公司,13,AA,AA
674792549,20130522,福建三钢闽光股份有限公司,13,AA-,AA
674792549,20140513,福建三钢闽光股份有限公司,13,AA-,AA-
674792549,20150525,福建三钢闽光股份有限公司,13,AA-,AA-
674792549,20160524,福建三钢闽光股份有限公司,13,AA-,AA-
674792549,20170525,福建三钢闽光股份有限公司,13,AA,AA-
674792549,20180607,福建三钢闽光股份有限公司,13,AA,AA
674894856,20140430,徐州高速铁路投资有限公司,14,AA,
674894856,20140725,徐州高速铁路投资有限公司,5,AA,
674894856,20150625,徐州高速铁路投资有限公司,14,AA,AA
674894856,20150804,徐州高速铁路投资有限公司,5,AA,AA
674894856,20160622,徐州高速铁路投资有限公司,14,AA,AA
674894856,20160714,徐州高速铁路投资有限公司,5,AA,AA
674894856,20170111,徐州高速铁路投资有限公司,5,AA,AA
674894856,20170621,徐州高速铁路投资有限公司,14,AA,AA
674894856,20170724,徐州高速铁路投资有限公司,5,AA+,AA
674894856,20180619,徐州高速铁路投资有限公司,14,AA,AA
674994929,20180402,彭泽县城市建设投资有限公司,14,AA-,
674994929,20180528,彭泽县城市建设投资有限公司,14,AA-,AA-
674994929,20180813,彭泽县城市建设投资有限公司,14,AA-,AA-
675433787,20170823,普定县夜郎国有资产投资营运有限责任公司,14,AA-,
675433787,20180211,普定县夜郎国有资产投资营运有限责任公司,14,AA-,AA-
675433787,20180627,普定县夜郎国有资产投资营运有限责任公司,14,AA-,AA-
675497334,20130321,无锡城市发展集团有限公司,6,AAA,
675497334,20140627,无锡城市发展集团有限公司,6,AAA,AAA
675497334,20141030,无锡城市发展集团有限公司,6,AAA,AAA
675497334,20150728,无锡城市发展集团有限公司,6,AAA,AAA
675497334,20160715,无锡城市发展集团有限公司,6,AAA,AAA
675497334,20170324,无锡城市发展集团有限公司,6,AAA,
675497334,20170725,无锡城市发展集团有限公司,5,AAA,
675497334,20170810,无锡城市发展集团有限公司,6,AAA,AAA
675497334,20180626,无锡城市发展集团有限公司,6,AAA,AAA
675510025,20160601,潍坊公信国有资产经营有限公司,14,AA-,
675510025,20170624,潍坊公信国有资产经营有限公司,14,AA-,AA-
675510025,20180627,潍坊公信国有资产经营有限公司,14,AA-,AA-
675598151,20170612,望城经济开发区铜官循环经济工业基地投资开发建设有限公司,5,AA,
675598151,20170621,望城经济开发区铜官循环经济工业基地投资开发建设有限公司,7,AA,
675598151,20170628,望城经济开发区铜官循环经济工业基地投资开发建设有限公司,7,AA,
675598151,20180622,望城经济开发区铜官循环经济工业基地投资开发建设有限公司,7,AA,AA
675598151,20180626,望城经济开发区铜官循环经济工业基地投资开发建设有限公司,5,AA,AA
676193316,20131226,平湖经济开发区投资(集团)有限公司,14,AA,
676193316,20140731,平湖经济开发区投资(集团)有限公司,14,AA,AA
676193316,20150824,平湖经济开发区投资(集团)有限公司,14,AA,AA
676193316,20161031,平湖经济开发区投资(集团)有限公司,14,AA,AA
676193316,20170627,平湖经济开发区投资(集团)有限公司,14,AA,AA
676193316,20180625,平湖经济开发区投资(集团)有限公司,14,AA,AA
676382838,20140523,阜宁县城市投资发展有限责任公司,14,AA,
676382838,20150714,阜宁县城市投资发展有限责任公司,14,AA,AA
676382838,20160601,阜宁县城市投资发展有限责任公司,14,AA,AA
676382838,20170206,阜宁县城市投资发展有限责任公司,14,AA,AA
676382838,20170621,阜宁县城市投资发展有限责任公司,14,AA,AA
676382838,20180627,阜宁县城市投资发展有限责任公司,14,AA,AA
676808181,20130115,山东任城融鑫发展有限公司,14,AA,
676808181,20140627,山东任城融鑫发展有限公司,14,AA,AA
676808181,20150518,山东任城融鑫发展有限公司,14,AA,AA
676808181,20150624,山东任城融鑫发展有限公司,14,AA,AA
676808181,20160622,山东任城融鑫发展有限公司,14,AA,AA
676808181,20170622,山东任城融鑫发展有限公司,14,AA,AA
676808181,20180627,山东任城融鑫发展有限公司,14,AA,AA
676891819,20170331,盖州市城区开发建设投资有限公司,14,AA,
676891819,20170525,营口北海新区城区开发建设投资有限公司,14,AA,AA
676891819,20180110,营口北海新区城区开发建设投资有限公司,14,AA,AA
676891819,20180626,营口北海新区城区开发建设投资有限公司,14,AA,AA
677048508,20140618,建湖县开发区建设投资有限公司,14,AA,
677048508,20150612,建湖县开发区建设投资有限公司,14,AA,AA
677048508,20160622,建湖县开发区建设投资有限公司,14,AA,AA
677048508,20170612,建湖县开发区建设投资有限公司,14,AA,AA
677048508,20180620,建湖县开发区建设投资有限公司,14,AA,AA
677155645,20160422,成都花园水城城乡建设投资有限责任公司,14,AA-,
677155645,20160809,成都花园水城城乡建设投资有限责任公司,14,AA,AA-
677155645,20170608,成都花园水城城乡建设投资有限责任公司,14,AA,AA
677155645,20170822,成都花园水城城乡建设投资有限责任公司,14,AA,AA
677155645,20180529,成都花园水城城乡建设投资有限责任公司,14,AA,AA
677156226,20140219,双流县水务建设投资有限公司,14,AA,
677156226,20140714,双流县水务建设投资有限公司,14,AA,AA
677156226,20151117,双流县水务建设投资有限公司,14,AA,AA
677156226,20160616,双流县水务建设投资有限公司,14,AA,AA
677156226,20170625,成都双流水务建设投资有限公司,14,AA,AA
677156226,20180626,成都双流水务建设投资有限公司,14,AA,AA
677156250,20131203,双流县交通建设投资有限公司,6,AA,
677156250,20141028,双流县交通建设投资有限公司,6,AA,AA
677156250,20150724,双流县交通建设投资有限公司,6,AA,AA
677156250,20160727,成都市双流区交通建设投资有限公司,6,AA,AA
677156250,20170724,成都市双流区交通建设投资有限公司,6,AA,AA
677156250,20180725,成都市双流区交通建设投资有限公司,6,AA,AA
677618523,20151112,淮安市清浦城市建设投资开发有限公司,2,AA,
677618523,20170823,淮安市清浦城市建设投资开发有限公司,2,AA,AA
677618523,20170926,淮安市清浦城市建设投资开发有限公司,13,AA,
677618523,20180627,淮安市清浦城市建设投资开发有限公司,2,AA,AA
678013243,20141125,株洲循环经济投资发展集团有限公司,7,AA,
678013243,20150806,株洲循环经济投资发展集团有限公司,7,AA,AA
678013243,20151211,株洲循环经济投资发展集团有限公司,7,AA,
678013243,20151211,株洲循环经济投资发展集团有限公司,5,AA,
678013243,20160829,株洲循环经济投资发展集团有限公司,5,AA,AA
678013243,20170615,株洲循环经济投资发展集团有限公司,5,AA,AA
678013243,20170626,株洲循环经济投资发展集团有限公司,7,AA,AA
678013243,20170713,株洲循环经济投资发展集团有限公司,5,AA,
678013243,20180620,株洲循环经济投资发展集团有限公司,5,AA,AA
678013243,20180622,株洲循环经济投资发展集团有限公司,7,AA,AA
678344931,20171128,徐州新田投资发展有限责任公司,5,AA,
678344931,20180727,徐州新田投资发展有限责任公司,5,AA,AA
678371470,20161125,简阳市现代工业投资发展有限公司,4,AA-,
678371470,20170629,简阳市现代工业投资发展有限公司,4,AA,AA-
678371470,20180629,简阳市现代工业投资发展有限公司,4,AA,AA
678649532,20170609,西安高新区草堂科技产业基地发展有限公司,2,AA,
678649532,20180417,西安高新区草堂科技产业基地发展有限公司,13,AA,
678649532,20180626,西安高新区草堂科技产业基地发展有限公司,2,AA,AA
