COMPANY,LESS_FIN_EXP,LESS_GERL_ADMIN_EXP,LESS_NON_OPER_EXP,LESS_OPER_COST,LESS_SELLING_DIST_EXP,OPER_PROFIT,PLUS_NON_OPER_REV,TOT_OPER_REV,TOT_PROFIT,ACCT_PAYABLE,ACCT_RCV,ADV_FROM_CUST,BONDS_PAYABLE,CONST_IN_PROG,DVD_RCV,FIN_ASSETS_AVAIL_FOR_SALE,FIX_ASSETS,INT_RCV,INVENTORIES,INVEST_REAL_ESTATE,LT_BORROW,LT_PAYABLE,MONETARY_CAP,NON_CUR_LIAB_DUE_WITHIN_1Y,NOTES_PAYABLE,NOTES_RCV,OIL_AND_NATURAL_GAS_ASSETS,OTH_PAYABLE,OTH_RCV,PRODUCTIVE_BIO_ASSETS,PROJ_MATL,ST_BORROW,TOT_ASSETS,TOT_CUR_ASSETS,TOT_CUR_LIAB,TOT_LIAB,TRADABLE_FIN_ASSETS,AMORT_INTANG_ASSETS,DEPR_FA_COGA_DPBA,NET_CASH_FLOWS_FNC_ACT,NET_CASH_FLOWS_INV_ACT,NET_CASH_FLOWS_OPER_ACT,OTHER_CASH_RECP_RAL_FNC_ACT,STOT_CASH_INFLOWS_INV_ACT,STOT_CASH_OUTFLOWS_INV_ACT,free_cash_flow
JDE0646B,24609379.39,477207992,10593542.19,1735698674,395440558.8,796146986.6,81182685.63,3388724479,866736130.1,395165560.5,332700058,322070190.3,,35446334.66,,760004133.4,583296667.1,,239888518.4,400484790.1,345000000,738738194.5,1957911267,50000000,,125913637.9,,541519172.7,87648888.75,,,,8568979198,2991291976,1864924651,2977338150,28713242.6,,,-211894316.7,-52118378.76,583542974.3,6600000,3592001452,3644119830,-416314895.7
Iv7QJC49rw,6221582.45,5212204.1,,240159456.3,7015648.59,31908341.79,,289156423.8,31908341.79,4584978.13,57235149.59,,50000000,,,,73787879.43,,79485613.27,,,,38154628.53,,40000000,,,3167546.25,40994265.1,,,74000000,414292239.3,274064180.1,126074121.3,176074121.3,,468778.15,2400935.52,28378417.55,-28520000,280242.75,,,28520000,32746766.9
34DntHLQLZ,157405300,104352400,1024500,1811398100,47663900,92894200,19655700,2368854100,111525400,1121286800,15172200,1819676400,,254153500,85356700,,1344455000,,6130187200,1884602900,3925670800,,686377000,328965700,61230000,50000,,821688700,116031300,,,490000000,13855708400,7890099500,6169267600,10195278400,,,,752538800,-1102954000,-156304200,212940900,230542600,1333496600,-2361984479
eQVcwocKgj,9022.71,5672761.34,39985.17,491656570,,526504.78,112443282.2,498316421,112929801.8,191068237.3,62199.35,26000,,,,176900000,65316484.45,,2477169488,,1676659998,,577157176.4,360000002,,,,81532462.4,558889760.8,,,,3857082231,3613278625,637315076.8,2313975075,,3103.32,3796497.38,1374978345,-177565694.9,-981068456.9,112000000,49029.13,177614724,-1046851559
Jnlvow8iAB,18399684.62,8915872.17,,389011775.2,,77501857.69,116207598,468156828.3,193709455.7,231438200.7,359439705.3,,,46092457.29,,,9571733.93,,3591092637,,839150000,,709226664.2,669300000,220000000,38810000,,810610321.4,611236059.5,,,123000000,5851510514,5791998193,2079036072,2918186072,,,868291.52,516858003.8,-291982260,125973192.8,124000000,,291982260,-524141294.5
Tt7eckgz3x,116392159.8,274359809.9,8711860.47,4899169279,81854150.24,91934203.65,321170469,5459003286,404392812.2,817867572.6,1779407553,1971690134,4599680665,7637793721,,510637769.2,13952569802,1487994.44,10001451686,96814736.5,4588905862,1028550000,4237313845,1596120000,,,,2415884488,1439720891,629239.53,,1860000000,47403272396,17513814494,11000257141,21509816427,,15231742.77,231054599.2,2706189906,-443806012.7,-263224890.9,558324874.8,2940791617,3384597630,-9672632681
SrQ69sY1Wh,6601508.63,39577306.63,262321.2,69075394.13,28437648.68,-14726359.28,40075228.1,132820697.7,25086547.62,671497944.5,62965652.76,1420649.5,,221950808.9,,,19751202.75,,97910186.54,,657500000,1414866877,190530401.7,,,,,463542265.6,198705481.4,,,115000000,4891250695,557585742.4,1260322542,3332689420,,154815.19,6066911.35,89835189.22,-131672343.1,19476366.36,55787613.66,77167172.6,208839515.7,-7067651.114
1HU9D14B7D,286159398.9,126830843,21278454.2,311886099.9,54255447.34,254603102.1,21381486.24,858618690.3,254706134.1,3321037.24,281482641.4,17190464.67,2765433937,425197939.7,,230980086,1708377262,505259287.4,1169957.7,,1514844971,,464718410.2,904350155.8,,,,242561665.7,2029782459,,,903500000,14963784538,3708774714,3249758606,7544686104,,9578973.47,69599695.57,4747780672,-5495178157,588180034.2,440000000,8160687575,13655865733,1762762499
799086000,-1867291.43,21486372.81,,570462658.6,,41317386.6,,656032057.4,41317386.6,,397476154.2,,,,,,778051515.4,,177515222.9,,1664070000,,775309084.8,,100000000,,,,85814223.59,,,27900000,2620386631,1831114686,149178633.4,1813248633,395000000,,,1125423025,-405000000,-114294272.4,,,405000000,-1354620111
27987F4AE2,47906824.98,170134747.8,4697456.42,2373467037,157564268.4,178320821.5,18519837.4,3008101238,192143202.4,253078884.3,604439136.1,16948108.2,,169508474.9,,,1256744812,,1422542270,36175640.15,,299000000,121316118.3,,282342150.9,39142772.64,,44701308.53,5135433.31,,,480500000,4011365419,2344752398,1155999547,1463000880,,6805731.19,153389563.1,-190197550.3,-173991713.4,288686406.9,170000000,1565496434,1739488147,63036461.19
0813B24A43,207548677.5,1727871960,35106692.87,17157760306,299992984.6,903306046.2,37363622.36,20722678480,905562975.7,5252825012,2717501027,427769468.4,,4495666960,148070000,6956000,6755715181,,835899214,,2427760285,1006100638,2596762642,145000000,866585400,3043055415,,1714084933,611313150.6,,51992323.37,3106673105,30094078425,10453775125,13102385650,16651212739,,190615550.8,912348610,1756862978,-4587976480,1209682237,,262210568.7,4850187048,-118962390.7
27H4FC493B,149731163.5,217091086.7,777454613.8,2292218640,222700317.5,-620695210.6,78998368.51,2662211458,-1319151456,245618938.7,201939812.7,30291683.71,,50393448.05,,,1291095375,,1706755624,,642063345.3,,595861445.2,53630900,8031651.85,,,37690106.63,35720047.11,,,2603896033,4878243239,2727753228,2995414356,3721686640,,21674503.7,117141064.2,452166261.8,-518192161.1,48192988.86,20000000,25896160.97,544088322.1,54610247.09
601237,1073366430,721638286.2,927736606.5,4033954140,261863421.7,-9365760132,153213501.2,4968594982,-10140283237,1900551774,2287586807,987863410.6,6071848459,321010833.2,9054382.84,50371198.3,1963042084,533012.43,1889497431,27363775.09,4258735879,380485518.2,1634853919,805000000,213778898.5,102643427.5,,777421013.6,1344205519,,6923028.69,3207164332,12917438726,8081215832,8925361480,20952574334,,19224260.49,377165090.5,-1596456556,494676087.3,522617442,511829786.6,611270426.6,116594339.4,-4949466932
GDQu9qIGeM,,362700,,236395000,,12630700,76190300,250578700,88821000,,84184500,,,,,,351600,,230285600,,,,5000,,,,,224959800,,,,,317974900,317517500,227160800,227160800,,,,,,5000,,,,-3634200
786363806,138820208.1,99243242.55,11006271.68,183056972.8,,294688.58,21501.48,396159212.2,11680775.92,23295655.73,2962527.65,1603555229,936143233.4,845794346.6,,,201378284.8,,8657318343,,1672750000,,539393094.3,1012100000,,,,1172420311,1177739912,,,457310000,13643374496,10964881064,4551877864,7160771098,,,8818729.92,700942954,-42392243.61,-556244214.3,,,42392243.61,-272021352.2
4W76108DD7,-227360959.1,209717627.5,2790722.98,1761917453,772834457.3,1006095651,42835215.67,4681059035,1046140144,,145181135.2,726422405.7,,,,429113519.7,127486840.2,11973427.03,,,5834020000,3209110611,3140526710,2407400000,,,,1503388227,733438345.7,,,2268790000,33521048674,28364773331,11218600980,20261731591,406754961.3,3620254.67,32746940.64,2034752951,-4381390422,122992459.3,200000000,4090954399,8472344821,-5499866595
FUnVE9Xnz7,42313819.68,336411525.8,85405343.53,1282642407,26908850.49,255690945.9,84069823.19,1952995722,254355425.6,274971485.1,384836049,73506304.1,,728899809.3,981508.8,3527200.8,1071984076,,597777628.2,,858254411.8,123485188.4,652676881.3,,,,,769667812.6,404735720.6,1208882328,,844000000,5454490858,2126686519,2089431154,3330443378,,1182917.42,217840030.7,726314195.4,-472171861.7,-238942078.1,2330874.84,7357464.16,479529325.9,236400384.6
2qV4FA902E,68307011.37,257639302.8,102532971.4,10240855010,997352902.1,304546618.5,169293385.8,11955011929,371307032.8,1844249527,444995278.3,203109666.1,900000000,474851373,,282577344.3,1380983812,,919540066.1,574624054,10830400,1950369.21,2628150025,798300000,418632596.3,9730429.28,,842602909,3135702108,,,1162675219,11008866484,7756886859,5526593987,6559468629,57092398.69,4549904.42,110639664.1,101422592.3,-19587433.6,228899106.8,154952946.8,2892524983,2912112417,398425108
T0A0E454,238388035.7,1178634435,21882381,6161181276,2461912623,2035346255,194154610.1,12482126140,2207618484,1293728853,3682372511,417794554.8,,1773982945,,614126132,5014545832,,4209542845,1994404363,799400000,15805807.86,4550336019,1447600000,799440000,102153168.6,,1282224105,2207679537,,,7186184350,28857256765,16416278094,12840941527,13764206364,,80801027.81,415163535.7,115953447.4,-2015167038,1910929704,,62571199.98,2077738238,1503734286
4U891C01CE,-6103557.78,21160285.94,150000,146194659.7,4832809.22,176495807.9,40083313,348103070.7,216429120.9,9968,767712.45,212239128.2,635029823.6,1511860210,,24438833.35,1280087028,,8302320729,6205528.65,3711500000,205000000,849113321.3,699000000,,,,147844734.2,3030536251,,,,18536478646,13127134606,1073991423,5661591247,,,13641748.61,-245977093.4,-655884649.6,231501903.2,80000000,660845044.4,1316729694,379973746.5
4W763FE95E,207139442.6,349951533.1,426665.33,2218919491,19041945.04,-141053425.8,20181836.23,2703910678,-121298254.9,401576773.5,746215996.8,35140508.49,994802700,58370215.51,,,1055660675,,51887830.52,,1045320000,,190623898.8,,400000000,37471141.28,,420824910.3,4796718169,,,950000000,7276029027,5831777232,2373777603,4522997041,,15072633.74,281396482.2,295320000,-91019773.52,-99771394.58,597311989.3,44047869.99,135067643.5,1033806467
2AI46CBEA2,950045779.7,307307679.4,22622161.43,5640433187,198715794.3,-33214684.94,584836636.4,7301714624,528999790,8754096834,2371023863,2696062010,12033175264,5785211135,5945769.71,5886169168,16933780252,,35266649460,718248411.8,35759870000,714586671.4,12603418231,7545995696,416893626.7,110625945.2,,10574916262,21548327026,,1433754.62,5197782694,1.09E+11,73186905622,36275637912,85629104331,426000,10862134.38,518902461,15488264783,-2134262132,-9106202326,763451268.6,494935919.7,2629198052,-16649615919
2cS8584135,1609272.74,29624762.62,326314.81,627730772.8,745485.36,48176337.58,201848850,726804874.1,249698872.8,532502414.5,197887722.3,159860318.3,2680680778,84647392.07,,200203844.2,111561329.9,,5740127495,,1347000000,,498274440.2,,,,,528801776.3,827463945.2,,,13000000,11716974523,11227302341,1326424114,5415272620,,2326092.44,15027586.34,652604491.3,-143248070.4,-924994867,,,143248070.4,-597639285.2
1fkLrn0mR2,48562484.31,90326322.05,2156913,53073321.47,831703,112258186.6,490000,329241826.6,110591273.6,12004936.82,1036123435,32623826.58,2145409589,2609526545,,111680000,829607719.2,,4484436837,42264442.9,825090000,,1002475536,345220000,,,,410467493.6,450820269.9,,,,10965215779,7098722163,949716387.7,3982266602,,6741189.35,62413615.06,1062164352,-926951027.7,178071353.3,24181981.32,17000000,943951027.7,-1034625484
2ZPjdXeY8V,4571331.95,5395175.96,323136.69,164557090.3,9282069.18,4042752.9,2460000,188022820.7,6179616.21,50479656.88,83903894.98,7151397.98,38772970.32,,,579240.14,30674947.49,,92903743.15,,,,8048166.47,,1000000,,,33954752.05,25110166.14,,,18000000,292754801.7,257012491.7,112351288.5,153044258.9,,64589.34,4975569.16,34654591.67,-2121647.23,-28601776.55,,,2121647.23,-34168569.81
RcTvuuor4p,82139343.21,25966269.92,18720,1983236125,,45678773.71,380193361.5,2173654669,425853415.2,1184413236,1291482513,100000,1982950337,90383355.4,3830100,,2550164684,,7770661769,5029766.61,1000000000,771907263.6,3769358445,2024250631,,,,59549991.45,2328332166,,,,18942766913,16082363298,3554007924,7332924804,,1198568.29,143917024,963427203.4,96189273.24,1610277104,,171590791.7,75401518.5,72771615.17
t89beTO2hA,1458315.29,14091756.29,298888,615962442.7,,52497660.34,,711882095.5,52198772.34,668804761.7,371006760.2,,,,,,57690607.58,,19692732719,,,,58585729.56,20000000,,5871372,,206556535.1,571425420.7,,,,21167358160,20735169480,935804529.2,935804529.2,,,2349711.02,-484443631.9,-43936065.07,76635122.65,40000000,,43936065.07,245071388
1000930,149397146.9,286299294.7,4282983.31,6463099544,216509199.5,-57096302.1,121105577.9,7153196657,59726292.45,582232249.8,405702021.5,45243112.24,498341379.4,81578074.11,,39100000,4143856423,,1265417727,,190000000,,284488142.8,307186371,,8783688.6,,178035510.6,189419077.4,,281770.61,1810791186,6864197921,2187115800,3005875702,3760428226,,9906511.82,261608435.9,-52863898.66,-122589445.7,206776195.4,,6958893.6,129548339.3,111952691.9
1A73B70F9B,70582040.47,257756262.8,3925245.79,3475786730,378579185.9,93989473.18,26062587.07,4278544506,116126814.5,892243384.4,1649312261,384086573.5,894302344.3,213051760.6,,67400000,201671558.3,,675967145.9,41058305.6,445984217.3,,1738745309,293043134.5,94158175.2,57684318.55,,119273357.8,77448648.94,,,511316420.6,6608118573,4772547762,2522568296,3949569816,0,38564681.21,23204771.43,592252323.5,-487670567.7,276488016.3,0,1649183900,2136854468,-340715190
9457988E,163471850.9,107994394.6,5875199.78,21357759.6,19957317.96,345301207.2,8520404.87,222405874.1,347946412.3,274609371.6,47354153.33,175141933.4,,,,7244282006,175134923.4,43829.99,1331672850,139190115.5,915576419.6,48117.67,4011967865,929000000,,5700000,,86581913.04,22951890.85,,,,16188720775,7419075816,1552587280,3178905687,55880,2235526.21,14213414.37,3215343720,-296893320.7,-684065484.8,,9570436672,9867329993,-3541649899
1000511,73826819.67,31903076.83,3230550.54,1624062331,3491908.31,-274133473.1,478731.17,1650271821,-276885292.5,73244482.79,127680551.8,80911218,,452128.3,,206184547.3,3067854.75,,1429045612,56593959.91,300000000,,579222722.1,548357800.9,481600000,107600,,505139650.8,127738267.8,,,110000000,3627539064,2484999456,1929468337,2229468337,766246.57,26232.92,3606338.22,46163537.44,-41991469.08,68654363.32,230000000,6283315.56,48274784.64,296905054.7
qCF7McvdMn,4301473.03,29618311.54,117469.02,46179377.29,,58334955.6,5679876.5,59118541.51,63897363.08,71011480.93,148647906.1,70000,,961547.2,,485441608.8,352468420.7,,1016522690,12524217.66,87200000,779000000,532467679.1,,,,,12245957.05,261137847.9,,,,4000752747,2490170123,86437929.78,1233709358,,175534.72,16530093.94,972822096.5,-445868744,-22443623.22,779000000,58408269.85,504277013.8,-2323783942
PDYzOPXM5K,357055961.4,67589217.11,4365204.46,692904296.1,6953592.76,19735079.01,8827658.07,1141421302,202022524.6,659193629,156158703.4,157214138.1,1191426712,561962186.4,,,1267119941,,11675791979,,4355867115,,4241116612,657072800,750000000,,,5369506880,5930200606,,,900000000,25093505350,22548534607,8868860333,16564360836,,30902892.91,42364215.08,2114281852,-178003838,613371373.3,758156380.5,4708987.08,138800008,-1582748258
F4z4qoM1Qa,222336732.8,109426972.5,379143.36,13077374563,37155038.71,414749234.9,3717555.5,13873040091,418087647.1,641780900.2,26867072.16,154475529,,563356507.8,,33630105,3696199275,,2959237937,,531656000,314404315.4,2112632188,,1918246500,3014326.4,,86186446.78,324546923.3,,16500312.21,3291950000,10989335981,6205638307,5990497430,6836557746,,,,9662718.33,-508218722.4,473577856.3,,135664.16,508354386.6,-91878651.83
1000965,-24917115.27,42594023.06,323977,999653459.7,32356132.53,347012046.2,9648033.16,1579597458,356336102.3,332646757.4,1444473.84,440685662.6,,,,,122301655.8,,2701220347,704454961.9,,,1503944905,,,,,42909050.18,2643634.65,,,,5132947572,4209367745,879962003,880821651.5,,302390.04,26098016.44,1172396294,-991557991.3,348287925,,69376131.09,1060934122,-1216983247
e7KHuu9ohp,,,,,,,,693963890.6,1053030.76,,,,,,,,,,,425915475.3,,,,,,,,,,,,,746096686.5,,,,,,,,,,,,,
CE27AB,-2109038.49,1419017.54,75392.54,117944323.4,6698306.71,42104543.26,,167955713.1,42029150.72,64344552.92,81582197.12,68566720.21,,,,,143941,,18876213.25,,200000000,,729349965.3,,147420000,,,117026694.8,18644250.46,,,225000000,1331111075,1330967134,636731600.2,836731600.2,18000000,,,526000000,-73006487.64,95093657.27,215000000,30104397.36,103110885,
N2D96uFtjF,65454062.05,70048529.16,539053.97,2192593235,62329198.55,59837543.7,2756044.49,2481346753,62054534.22,193268639.6,226943002.4,14088655.07,,27322748.03,,,1035272146,,332771550.2,,240000000,,316489058.4,220000000,55884705,161567379.9,,68675857.47,55939650.31,,22685758.48,814500000,2551492901,1209278048,1395095049,1650290382,,,,-255652089.5,-80127913.86,136650947.8,,50000,80177913.86,683623181.1
08R9CBB44A,,,,,,,,5749564000,3186146000,,,,,,,,,,,,,,,,,,,,,,,,65081301000,,,38127659000,,,,276314000,-2343488000,-895091000,,,,
2AF3DBCE91,332610784.8,265786529.4,7806940.13,9377036622,119023762.8,412746750.5,12760383.78,10709659244,417700194.1,721087741.5,583282402.8,30720545.59,848187047.9,453997215.7,,559918152.9,2131179256,2099555.56,2101852161,366374400,400000000,,1380790550,248000000,1258934890,149304946.5,,247824170.8,1431796606,,,3254400000,10671271086,6501374737,5887465560,7341363005,811645.94,6414503.49,252077994.8,41681808.32,-207808500.1,145098087.7,,227983242.6,435791742.7,584121308.2
P0ccesNFhB,34170016.97,74609827.77,2393339.71,2717121659,145532005.5,124063243,1336987.98,3104922184,123006891.3,62628768.02,46709567.08,216544706.5,,,,700000,189807990.5,23932247.92,413834804.8,5745229,,,1010059682,386899847,915053480,14261095.9,,143585554.9,213499318.7,,,216316900,3419027109,2770497072,2047717090,2050534940,,1981191.31,18545629.57,-107167996.2,-29673503.48,27809798.61,,109518.53,29783022.01,634628816
2A63DBFF8E,,,,,,,,,,547873059.8,458725443.5,114357060.8,,176485810.7,,,636536513,,794646138,,,,538162807.9,,864027812.2,116740846.4,,60384692.72,116165517,,,20948622.64,3214743248,2218045616,1675511896,1698594942,13966758.08,1943749.92,52702463.43,-210675023,-259212414.9,465671849.1,,1963316310,2222528725,83490932.61
ettwCvuB08,451527165.9,251276506.4,1533907.76,3853538839,388088.95,666396475.6,9748553.86,5169928212,674611121.7,313246615.9,967021423.3,183281798,1996892489,3417579844,,333400000,8236153142,6117558.93,43108254.93,16768791.07,7299162507,,3197816628,540538409.9,124000000,434683740.7,,953092217.1,880855589.6,,69989758.06,1189400000,21609688767,6071812733,3545566563,12847295244,,104008002.7,500155300.3,2610232593,-1974555476,885484795.7,,179918850.9,2154474327,-1946822034
502046712,174682936.4,262166375.6,8449948.86,5164380601,20111799.68,-8951262.33,44958273.26,5817930040,27557062.07,1878459820,1778632887,886604591.3,474441826.4,129268729.3,,46264733.48,681529033.9,,2233012160,,1865162500,263512272.9,1114582735,1325750000,70657208.61,33094800,,856704380.4,1125473894,,,834156444,10038395168,6469710645,6042596009,8665835680,,2708856.68,125057534.5,467828533,-543393200.2,321090302.2,28250100,188414754.3,731807954.5,638057522.2
502035483,791729568.2,652843332.4,16853500.14,8215037137,1686392033,-551247674.4,599338819.5,10918919485,31237644.9,6542678111,302640656.7,443653824.2,4545006589,7279501742,,23052600,21233630942,,3298388318,56467914.19,5527527449,1647124852,1959770538,1192449210,1754047982,368813210.6,,529251320.7,264439839.6,,257858631.8,4730702160,39433095972,7392034754,18101042513,30323784134,8691162.24,87734229.55,1065917081,1942463300,-4284281278,2796677883,,1037104964,5321386242,318026663.3
3v89B030A3,94332555.43,113697094,1208656.27,447340528.9,15521448.24,78412341.95,61598749.04,634567300.2,138802434.7,52240770.7,40963137.23,532998863.2,2995235911,3175272346,,23272851.31,1358111694,,11107389.02,1933526177,1394018429,,611400353.9,108518000,,,,477540718.6,1796693447,,,,11776148180,2546271010,1265263110,5995406567,,,12069325.85,1324005541,-1436606420,134173592.3,3350000000,1442841045,2879447465,-810668184.9
3IF4EAF3C3,225535669,59456885.6,1779026.92,917572912.1,,-241698549.2,350017872.9,969908507.4,106540296.8,86026422.17,1189107272,4997530.62,1613327000,28600,,568444881,658640251.3,18020000,6470515744,274527618.4,3020130199,,1531317374,1616000000,2500000,100000,,3130573211,6149367111,,,423000000,18643293991,16642322882,5302273384,10949500732,,157257.63,36966539.59,66215118.27,-110100668.3,412298878.9,,55860328.71,165960997,-1255007390
0468AC94C6,368972768.5,1818515854,11471671.37,13764105.08,1866853.55,1950837332,33766253.29,3626005428,1973131914,72443766.78,45176156.11,20864.01,2975791937,1011296504,542590,12296627959,1104849201,237792063.4,192175514,87787343.61,1322966000,268324,11284313468,761287364,200000000,,,1941519828,1248225213,,,1814800000,72983550139,52737280825,46375081964,51534366097,17414502308,,,8517857113,-1915846775,1578070277,500000000,1865731618,3781578393,-74880538.53
hkhE3t7GSs,-897700,6126400,,278123800,265200,49226700,712400,347297400,49939000,201155400,286368700,74300,,4980500,,,36744900,,1894962500,,240000000,,192214800,,4900000,,,71288300,123923600,,,35470000,2578261200,2497469600,360468300,603808000,,,,244809200,-277800,-69474900,,,277800,-2009621354
08B3D3FD7A,108189263.1,555993870.4,19506011.65,13661187979,682199426.5,374973058.9,64622819.71,15408930605,420089867,556578654.8,384135667.2,504029246.8,497825457,157927005.4,,155310720,1981258726,,1098329395,3742056.2,148350000,,1432860120,18300000,,25923057.01,,175017192.1,68831321.73,7545194.56,8873451.02,1570190000,6179290699,3129538036,3022811183,3778696123,21422055.75,12452806.01,231032178,294180487.7,-489449510,579696886.5,,147975988.9,637425498.9,459539173.7
mxOiabiiuz,-167037.15,10142566.82,44247.26,1112370000,,273723.01,58000000,1123493700,58229475.75,4681588,1755490100,291070000,,,,,6899728.24,,1023053080,,1217850000,,344298574,972000000,,,,436426109.6,175708595.2,,,,3554609243,3546859584,1778932854,2996782854,,179834.09,3231691.21,1081109828,-3993604,-828800706.8,571550.97,,3993604,-246021937.4
08939537F0,-36002668.84,455870489.8,65514805.36,3392685032,92682716.93,1575958856,39203744.98,5527678576,1549647796,88337080.93,657734435.7,101905325.7,,13910736.41,,210237768.8,6534008835,14857968.84,64862770.7,,,,3132739400,,23200000,9462869.7,,1367490065,115242410.5,,,,11073897755,4010585581,2012158150,2217310144,,748416.75,669341948.5,-396453434,-75831516.06,1823799354,29190000,21053325.43,96884841.49,451911509.1
06H89EC4A0,572874925.6,289491450.9,12444785.16,9096802829,150070144.5,241982309,740999253.2,10000008795,970536777.1,566991955.2,1329797758,302853052,4300000000,652722427.1,50388726.85,1363234180,3174741408,453618.83,4897004222,231411923.9,412500748.8,,3275147413,240000000,2044559297,86088785,,916172689.6,2200005944,,,3351299072,27161665757,13926893143,11622671965,16362919701,,32742286.51,63819269.34,3141070485,-1315053439,-681956095.4,9663.8,745457273.9,2060510713,-1153071205
08H3941730,106158382,194254976,1272893.84,2420402742,119435404.1,62406024.86,32829025.82,2920709571,93962156.84,1165377467,1234603459,223792886,,70516986.11,,221500000,1077384891,,641721498.8,109063579.7,307655908,2000000,897245639.6,556558154.3,402361940.3,40099910.93,,152099419.3,172277705.6,,,624031610,5821522583,3199331687,3206637903,3557616357,,26076991.4,100369891.7,70064232.91,-42676119.59,183151079.2,14629159.84,279741963.9,322418083.5,385333315.7
sr09DdWhj3,102007092.7,129125090.6,967705.8,524894562,38638198.44,163656417.1,47366406.87,969733763,210055118.1,136033922,85330586.64,60728578.27,2484899824,2828374754,,,482284854.8,,4200366170,,2169351197,48345748.28,1226528317,,,2000000,,297805829.5,1235865812,,,8000000,17828401087,6829871123,641283983.8,6138388012,,53036408.57,24408459.4,259428898.1,-157895802.6,-295693532.2,,216031001.9,373926804.5,-505521767.3
Wd68aJbeRB,267135006.4,76104737.55,826301.54,14113319633,68587639.53,1886933174,15808663.96,16446042685,1901915536,145419778.3,1843447419,70103457.92,1000000000,80739090.49,,12460000,2034249858,,2272246993,,526923076.9,179135793.7,4332273197,32988823.52,3329100000,315478981.2,,12775173.04,99941174.08,,,1040000000,13749783630,11457697131,5606055510,7334428339,,4574801.68,239118211.2,743314420.4,-746530503.3,888750500.9,179135793.7,26628040.64,773158544,-1458272140
B99169,-81181.02,4055024.08,1658.53,19245631.22,1040087.74,107810374.3,4402660.25,135393814.4,112211376,,490108580.1,,,,,,2033312.47,,,,670560809.3,,3631792.17,,,,,1996944265,2200,,,439383050,5924341067,1776091352,2469696832,3140257642,,,,3815118008,-1145404.46,-3810340811,,,1145404.46,776467304.9
C6D8BD,,,,,,,,69270000,2360000,,,,,,,,,,,60590000,,,,,,,,,,,,,89270000,,,,,,,,,,,,,
RdGEHl4Kvt,43489864.04,419287801.7,4968791.6,2553167714,1041755.64,-3687047.06,22586507.25,2995561931,249562468.6,400944853.4,259465438.7,209575832.4,1600000000,773098808.7,19373599.84,,2507007846,,4530962631,,1295895848,4572374731,584623452.4,100826284.6,19872312,9634917.07,,990740936.7,7603054330,,,424900000,21119233053,13248949412,2247884032,9870431491,20000000,26121946.65,213674548.6,992947412,-392647646.2,-1160118499,457245616.1,209839791.4,602487437.6,-1044157405
R6mZILSyBP,59124942.95,38958939.22,920126.41,1179127003,61157555.27,41811941.33,1379858.64,1380180381,42271673.56,554430862.9,253668383.1,923588989,,7030511032,,,5593150924,,600008156.9,,4594080000,347199373.9,1095787673,774599983.8,263150777.3,977982134.5,,734384216.7,24441925.14,,,2278560000,17463165346,4313263333,5654407404,10595686778,,5187570.7,148573986.7,2550783311,-1285380106,-1133728805,600000000,10002706.9,1295382813,-1089072223
dYQqAYnabM,496432613.1,537679033.2,9678334.18,7433648156,7143972.68,929050060.3,93827462.45,9377763563,1013199189,526976897.2,950831606.4,198551865.5,,395711690.5,372784652,487783417,6028022332,1400832.51,353073908.2,,2049271028,52823131.81,1530454592,1413509211,108355840,216553244.9,,1521011725,1479615617,,197499.75,1476444850,14571620215,5436288727,6467786667,8693056143,,,,522077995.4,-1697116480,1340682333,1225081172,409008204.9,2106124685,1145653382
13DD3B8,-615784.07,14823997.16,,339630367,,9207376.91,110052000,365753007.8,119259376.9,4656326.23,959123332.3,1510448,,,,123700000,9278157.18,,2883787385,404393263.2,410000000,,402861526.5,70000000,80000000,,,1116586485,553548123,,,94000000,5438082591,4893496455,1371955372,1781955372,,218627.74,11626011.9,1053552301,-1158105825,356040242.7,806000000,32000,1158137825,-4551609091
59314FDD,160570113,600140223.6,41448441.9,7365203185,826769202,2325606439,275724953.1,10552008483,2559882950,728676254.7,598150908.7,1052895732,1000000000,536231581.3,,1572604187,2000107172,92617175.74,451863468.2,1341397501,521720000,2307666.5,3250360402,36544444.44,3374780,39243015,,783976045.9,113181589.7,,2027218.55,162000000,21809441411,10669380993,3149973473,5374058670,,7733362.34,212954888.6,-2518473224,935468209.7,2584304955,,4160288595,3224820386,1413958091
UVroQ7ekzI,28926195.46,75458026.13,2524649.08,1108587143,32831798.44,70852191.34,20054886.15,1303885168,88382428.41,51610219.06,24959007.79,34853993.31,,45274155.35,,200000,720254276.4,,192897646.5,34956340.08,23570000,17987195.32,464997524.9,10600000,151484628,,,74688158.04,13835175.39,,,357000000,1969127088,945558560.2,702827995.3,902763639.3,48000000,5895906.07,69579931.73,90523808.21,-223820442.2,182049618.7,,23032355.59,246852797.8,-47496417.32
2AF4DAD5B5,120556095.3,142338551.9,330343.76,1004533302,433808318.1,216193653.4,294799.93,1932747570,216158109.6,47503814.98,220099047.6,30648975.96,196800000,110999337.5,,,564313997.2,,127791636.6,1389438600,190000000,626263.24,439248722.8,,86000000,19832518.7,,8420555.05,108038978.3,,2779312.76,662500000,3713962405,1059519054,874051253.6,1278865327,3474134.35,15719038.61,7529909.87,-271760860.7,-50670519.23,439252581.3,,4256807.3,54927326.53,728299349.9
